days_data,Afghanistan,Albania,Algeria,Andorra,Angola,Anguilla,Antigua_and_Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,"Bonaire, Saint Eustatius and Saba",Bosnia_and_Herzegovina,Botswana,Brazil,British_Virgin_Islands,Brunei_Darussalam,Bulgaria,Burkina_Faso,Burundi,Cambodia,Cameroon,Canada,Cape_Verde,Cases_on_an_international_conveyance_Japan,Cayman_Islands,Central_African_Republic,Chad,Chile,China,Colombia,Comoros,Congo,Costa_Rica,Cote_dIvoire,Croatia,Cuba,Curaçao,Cyprus,Czechia,Democratic_Republic_of_the_Congo,Denmark,Djibouti,Dominica,Dominican_Republic,Ecuador,Egypt,El_Salvador,Equatorial_Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Falkland_Islands_(Malvinas),Faroe_Islands,Fiji,Finland,France,French_Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guam,Guatemala,Guernsey,Guinea,Guinea_Bissau,Guyana,Haiti,Holy_See,Honduras,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Isle_of_Man,Israel,Italy,Jamaica,Japan,Jersey,Jordan,Kazakhstan,Kenya,Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Mauritania,Mauritius,Mexico,Moldova,Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nepal,Netherlands,New_Caledonia,New_Zealand,Nicaragua,Niger,Nigeria,North_Macedonia,Northern_Mariana_Islands,Norway,Oman,Pakistan,Palestine,Panama,Papua_New_Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Puerto_Rico,Qatar,Romania,Russia,Rwanda,Saint_Kitts_and_Nevis,Saint_Lucia,Saint_Vincent_and_the_Grenadines,San_Marino,Sao_Tome_and_Principe,Saudi_Arabia,Senegal,Serbia,Seychelles,Sierra_Leone,Singapore,Sint_Maarten,Slovakia,Slovenia,Somalia,South_Africa,South_Korea,South_Sudan,Spain,Sri_Lanka,Sudan,Suriname,Sweden,Switzerland,Syria,Taiwan,Tajikistan,Thailand,Timor_Leste,Togo,Trinidad_and_Tobago,Tunisia,Turkey,Turks_and_Caicos_islands,Uganda,Ukraine,United_Arab_Emirates,United_Kingdom,United_Republic_of_Tanzania,United_States_of_America,United_States_Virgin_Islands,Uruguay,Uzbekistan,Venezuela,Vietnam,Western_Sahara,Yemen,Zambia,Zimbabwe
55,0,1.0815050084148067e-5,0,NA,NA,NA,NA,4.809582990725461e-6,0,NA,0,0,0,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2.331208825024128e-6,1.0250254263251585e-5,NA,NA,0,NA,0,NA,6.666666666666666e-4,NA,NA,NA,1.0571750147897717e-5,1.7555448651210213e-6,6.848116923942699e-6,NA,NA,1.200134175000765e-6,NA,0,NA,NA,NA,0,NA,0,NA,NA,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,1.49282152882719e-8,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0710062715066405e-5,0,0,0,6.112449336810861e-8,0,0,NA,0,3.309544164402401e-8,NA,7.903320263876057e-9,NA,NA,NA,NA,NA,0,NA,NA,7.785970926146432e-6,0,NA,NA,2.6378264310208388e-5,0,0,NA,NA,0,1.939126927492166e-6,NA,8.27249601886129e-6,NA,NA,0,3.497013296829027e-5,0,NA,NA,NA,4.801669137907212e-6,NA,NA,NA,0,0,NA,0,NA,NA,0,0,NA,0,0,0,8.754484210959432e-7,4.716446968820934e-5,NA,NA,3.2854780992718306e-5,9.376296097129876e-9,1.5693069677124043e-5,8.558844291474555e-5,NA,0,0,0,NA,NA,NA,NA,0,NA,4.510392850172731e-6,5.676671906024589e-7,2.7069281893486243e-5,NA,NA,0,NA,4.2224992752906134e-6,4.159870599002018e-5,NA,1.7826354073413633e-6,9.683306305288774e-8,NA,0,0,NA,NA,0,0,NA,4.205134536551282e-8,NA,0,NA,NA,NA,3.545116886827072e-6,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
56,0,1.0815050084148067e-5,0,NA,NA,NA,NA,4.899481738215656e-6,0,NA,0,0,0,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1.0392618905796746e-5,NA,NA,0,NA,0,NA,0.001,NA,NA,NA,1.105228424552943e-5,1.863247004085501e-6,NA,NA,NA,1.200134175000765e-6,NA,0,NA,NA,NA,0,NA,0,NA,NA,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,1.49282152882719e-8,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.193846522366906e-5,0,0,0,9.779918938897377e-8,0,0,NA,0,3.309544164402401e-8,NA,7.903320263876057e-9,NA,NA,NA,NA,NA,0,NA,NA,7.785970926146432e-6,0,NA,NA,NA,0,0,NA,NA,0,1.939126927492166e-6,NA,8.27249601886129e-6,NA,NA,0,3.525215016964745e-5,0,NA,NA,NA,4.829424450843093e-6,NA,NA,NA,0,0,NA,0,NA,NA,0,0,NA,0,0,0,8.754484210959432e-7,4.7882710343359735e-5,NA,NA,3.513679717965307e-5,9.376296097129876e-9,1.6430327984103025e-5,8.78254135818355e-5,NA,0,0,0,NA,NA,NA,NA,0,NA,4.658761036033677e-6,5.676671906024589e-7,2.764217674837484e-5,NA,NA,0,NA,4.2224992752906134e-6,4.3049823640834837e-05,NA,2.0076282257436715e-6,1.3556628827404284e-7,NA,0,0,NA,NA,0,0,NA,4.205134536551282e-8,NA,0,NA,NA,NA,3.6315831523594397e-6,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
57,0,1.0815050084148067e-5,0,NA,NA,NA,NA,5.056804546323499e-6,0,NA,0,0,0,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,0.001,NA,NA,NA,1.1532818343161145e-5,1.913508002268925e-6,NA,NA,NA,1.200134175000765e-6,NA,0,NA,NA,NA,0,NA,0,NA,NA,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,1.49282152882719e-8,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.306450085655483e-5,0,0,0,1.4669878408346066e-7,0,0,NA,0,9.928632493207201e-8,NA,7.903320263876057e-9,NA,NA,NA,NA,NA,0,NA,NA,8.305035654556194e-6,0,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,0,0,NA,0,0,0,8.754484210959432e-7,NA,NA,NA,3.751259485372214e-5,9.376296097129876e-9,1.6956941060516583e-5,9.025690343736803e-5,NA,0,0,0,NA,NA,NA,NA,0,NA,4.807129221894622e-6,NA,NA,NA,NA,0,NA,4.406086200303249e-6,4.401723540804461e-5,NA,2.1287782048833757e-6,1.549329008846204e-7,NA,0,0,NA,NA,0,0,NA,4.205134536551282e-8,NA,0,NA,NA,NA,3.6315831523594397e-6,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
58,0,NA,0,NA,NA,NA,NA,5.326500788794085e-6,0,NA,0,0,0,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,0.0013333333333333333,NA,NA,NA,1.212013779582213e-5,1.9508447437766113e-6,NA,NA,NA,1.200134175000765e-6,NA,0,NA,NA,NA,0,NA,0,NA,NA,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,1.49282152882719e-8,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.429290336515749e-5,0,0,0,1.8337348010432582e-7,0,0,NA,0,1.8202492904213203e-7,NA,7.903320263876057e-9,NA,NA,NA,NA,NA,0,NA,NA,8.305035654556194e-6,0,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,0,0,NA,0,0,0,NA,NA,NA,NA,4.0200997484905554e-5,9.376296097129876e-9,1.714125563726133e-5,9.220209532179406e-5,NA,0,0,0,NA,NA,NA,NA,0,NA,5.014844682099945e-6,NA,NA,NA,NA,0,NA,4.406086200303249e-6,4.498464717525438e-5,NA,2.2672353239001804e-6,2.1303273871635302e-7,NA,0,0,NA,NA,0,0,NA,4.205134536551282e-8,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
59,0,NA,0,NA,NA,NA,NA,5.528772970647025e-6,0,NA,0,0,0,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,0.0013333333333333333,NA,NA,NA,1.2493886538424574e-5,1.971667157309744e-6,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,2.98564305765438e-8,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.480473774374193e-5,0,0,0,2.322730747988127e-7,0,0,NA,0,1.9857264986414403e-7,NA,2.370996079162817e-8,NA,NA,NA,NA,NA,0,NA,NA,8.305035654556194e-6,0,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,0,0,NA,0,0,0,NA,NA,NA,NA,NA,9.376296097129876e-9,1.7483554136930144e-5,9.463358517732661e-5,NA,0,0,0,NA,NA,NA,NA,0,NA,5.222560142305268e-6,NA,NA,NA,NA,0,NA,NA,4.546835305885927e-5,NA,NA,2.3239935132693057e-7,NA,0,0,NA,NA,0,0,NA,4.205134536551282e-8,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
60,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,0.0013333333333333333,NA,NA,NA,1.3187991346114828e-5,2.003259784739325e-6,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,2.98564305765438e-8,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5930773376627695e-5,0,0,0,3.1784736551416475e-7,0,0,NA,0,2.8131125397420405e-7,NA,2.370996079162817e-8,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,0,0,NA,0,0,0,NA,NA,NA,NA,NA,9.376296097129876e-9,1.7852183290419634e-5,9.618973868486743e-5,NA,0,0,0,NA,NA,NA,NA,0,NA,5.45994923968278e-6,NA,NA,NA,NA,0,NA,NA,4.643576482606904e-5,NA,NA,2.5176596393750814e-7,NA,0,0,NA,NA,0,0,NA,4.205134536551282e-8,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
61,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,0.002,NA,NA,NA,1.3882096153805082e-5,2.0370064549481954e-6,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,2.98564305765438e-8,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,4.1564655490313854e-7,0,0,NA,0,3.4750213726225207e-7,NA,2.370996079162817e-8,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,0,0,NA,0,0,0,NA,NA,NA,NA,NA,9.376296097129876e-9,NA,9.794041138085087e-5,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,3.098658017692408e-7,NA,0,0,NA,NA,0,0,NA,4.205134536551282e-8,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
62,0,NA,0,NA,NA,NA,NA,NA,0,NA,4.001221332799624e-8,0,0,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,0.002,NA,NA,NA,NA,2.0621369540399072e-6,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,2.98564305765438e-8,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,5.25670642965734e-7,0,0,NA,0,4.798839038383481e-7,NA,3.951660131938028e-8,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,0,0,NA,0,0,0,NA,NA,NA,NA,NA,9.376296097129876e-9,NA,9.94965648883917e-5,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,3.292324143798183e-7,NA,0,0,NA,NA,0,0,NA,4.205134536551282e-8,NA,1.4403302020362697e-8,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,3.0565389341287557e-9,NA,NA,NA,NA,0,NA,NA,NA,NA
63,0,NA,0,NA,NA,NA,NA,NA,0,NA,4.001221332799624e-8,0,0,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,0.002,NA,NA,NA,NA,2.0922935529499616e-6,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,2.98564305765438e-8,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,6.601445283755729e-7,0,0,NA,0,5.791702287704201e-7,NA,4.741992158325634e-8,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,0,0,NA,0,0,0,NA,NA,NA,NA,NA,9.376296097129876e-9,NA,1.0144175677281773e-4,NA,0,0,0,NA,NA,NA,NA,2.959893443836022e-5,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,4.2606547743270605e-7,NA,0,0,NA,NA,0,0,NA,4.205134536551282e-8,NA,1.4403302020362697e-8,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,6.113077868257511e-9,NA,NA,NA,NA,0,NA,NA,NA,NA
64,0,NA,0,NA,NA,NA,NA,NA,0,NA,4.001221332799624e-8,0,0,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,0.0023333333333333335,NA,NA,NA,NA,2.115270009262384e-6,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,4.478464586481569e-8,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,8.068433124590336e-7,0,0,NA,0,8.604814827446241e-7,NA,4.741992158325634e-8,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,0,0,NA,0,0,0,NA,NA,NA,NA,NA,9.376296097129876e-9,NA,NA,NA,0,0,0,NA,NA,NA,NA,2.959893443836022e-5,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,5.422651530961714e-7,NA,0,0,NA,NA,0,0,NA,4.205134536551282e-8,NA,1.4403302020362697e-8,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1.8339233604772532e-8,NA,NA,NA,NA,0,NA,NA,NA,NA
65,0,NA,0,NA,NA,NA,NA,NA,0,NA,4.001221332799624e-8,0,0,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,2.141836536873622e-6,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,5.97128611530876e-8,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,9.413171978688725e-7,0,0,NA,0,1.3238176657609602e-6,NA,4.741992158325634e-8,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,0,0,NA,0,0,0,NA,NA,NA,NA,NA,9.376296097129876e-9,NA,NA,NA,0,0,0,NA,NA,NA,NA,2.959893443836022e-5,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,6.197316035384816e-7,NA,0,0,NA,NA,0,0,NA,4.205134536551282e-8,NA,1.4403302020362697e-8,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2.7508850407158802e-8,NA,NA,NA,NA,0,NA,NA,NA,NA
66,0,NA,0,NA,NA,NA,NA,NA,0,NA,8.002442665599247e-8,0,0,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,2.1640949789262813e-6,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,0,0,1.0160165354659113e-8,NA,NA,NA,0,NA,NA,NA,NA,NA,0,5.97128611530876e-8,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.1246906779731983e-6,0,0,NA,0,1.7706061279552843e-6,NA,4.741992158325634e-8,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,0,0,NA,0,0,0,NA,NA,NA,NA,NA,9.376296097129876e-9,NA,NA,NA,0,0,0,NA,NA,NA,NA,2.959893443836022e-5,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,6.778314413702142e-7,NA,2.1402392175336787e-8,0,NA,NA,0,0,NA,4.205134536551282e-8,NA,1.4403302020362697e-8,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,3.3621928275416315e-8,NA,NA,NA,NA,0,NA,NA,NA,NA
67,0,NA,0,NA,NA,NA,NA,NA,0,NA,8.002442665599247e-8,0,0,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,2.1856354067191773e-6,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,0,0,1.0160165354659113e-8,NA,NA,NA,0,NA,NA,NA,NA,NA,0,1.0449750701790328e-7,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3.736035144284837e-9,1.308064158077524e-6,5.203780025810749e-8,0,NA,0,2.4490626816577766e-6,NA,4.741992158325634e-8,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,0,0,NA,0,0,0,NA,NA,NA,NA,NA,9.376296097129876e-9,NA,NA,NA,0,0,0,NA,NA,NA,NA,2.959893443836022e-5,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,8.13397729644257e-7,NA,6.420717652601036e-8,0,NA,NA,0,1.1741853472706003e-7,NA,4.205134536551282e-8,NA,1.4403302020362697e-8,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,3.6678467209545065e-8,NA,NA,NA,NA,0,NA,NA,NA,NA
68,0,NA,0,NA,NA,NA,NA,NA,0,NA,8.002442665599247e-8,0,0,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,2.205739805992547e-6,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,0,0,1.0160165354659113e-8,NA,NA,NA,0,NA,NA,NA,NA,NA,0,1.3435393759444708e-7,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1.4944140577139348e-8,1.5158874355290934e-6,5.203780025810749e-8,0,NA,0,3.2599010019363645e-6,NA,4.741992158325634e-8,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,5.8034879775233234e-8,NA,0,NA,NA,0,0,NA,0,0,0,NA,NA,NA,NA,NA,9.376296097129876e-9,NA,NA,NA,0,0,0,NA,NA,NA,NA,2.959893443836022e-5,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,8.521309548654121e-7,NA,1.0701196087668394e-7,0,NA,NA,0,1.1741853472706003e-7,NA,4.205134536551282e-8,NA,1.4403302020362697e-8,NA,NA,NA,NA,NA,NA,NA,NA,0,1.5040083853881914e-8,NA,4.279154507780258e-8,NA,NA,NA,NA,0,NA,NA,NA,NA
69,0,NA,2.3680729396776754e-8,NA,NA,NA,NA,NA,0,NA,1.2003663998398872e-7,0,0,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,2.225126191006153e-6,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,0,0,1.0160165354659113e-8,NA,NA,NA,0,NA,NA,NA,NA,NA,0,1.49282152882719e-7,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1.4944140577139348e-8,1.7726103076751496e-6,1.5611340077432246e-7,0,NA,0,3.8556189515287965e-6,NA,4.741992158325634e-8,NA,NA,NA,NA,NA,0,NA,NA,NA,1.4600831517354913e-7,NA,NA,NA,0,1.6454729747518626e-6,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,5.8034879775233234e-8,NA,0,NA,NA,0,0,NA,0,0,0,NA,NA,NA,NA,NA,1.8752592194259752e-8,NA,NA,NA,0,0,0,NA,NA,NA,NA,2.959893443836022e-5,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,9.683306305288775e-7,NA,1.0701196087668394e-7,0,NA,NA,0,1.1741853472706003e-7,NA,4.205134536551282e-8,NA,1.4403302020362697e-8,NA,NA,NA,NA,NA,NA,NA,NA,0,3.008016770776383e-8,NA,5.196116188018885e-8,NA,NA,NA,NA,0,NA,NA,NA,NA
70,0,NA,4.736145879355351e-8,NA,NA,NA,NA,NA,0,NA,1.2003663998398872e-7,0,0,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,2.241640518980707e-6,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,0,5.853307794961203e-8,2.0320330709318227e-8,NA,NA,NA,0,NA,NA,NA,NA,NA,0,2.836360904771661e-7,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1.8680175721424184e-8,2.3716303426826137e-6,1.5611340077432246e-7,0,NA,0,6.056465820856393e-6,NA,5.53232418471324e-8,NA,NA,NA,NA,NA,0,NA,NA,NA,2.9201663034709827e-7,NA,NA,NA,0,1.6454729747518626e-6,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,1.741046393256997e-7,NA,0,NA,NA,0,0,NA,0,0,0,NA,NA,NA,NA,NA,1.8752592194259752e-8,NA,NA,NA,0,0,0,NA,NA,NA,NA,5.919786887672044e-5,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,9.87697243139455e-7,NA,1.0701196087668394e-7,0,NA,NA,0,2.3483706945412005e-7,NA,4.205134536551282e-8,NA,1.4403302020362697e-8,NA,NA,NA,NA,NA,NA,NA,NA,0,3.008016770776383e-8,NA,6.418731761670387e-8,NA,NA,NA,NA,0,NA,NA,NA,NA
71,0,NA,4.736145879355351e-8,NA,NA,NA,NA,NA,0,NA,1.2003663998398872e-7,0,0,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,2.6984103340912628e-8,NA,NA,NA,NA,NA,NA,2.2538467613966812e-6,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,0,1.1706615589922406e-7,2.0320330709318227e-8,NA,NA,NA,0,NA,NA,NA,NA,NA,0,4.4784645864815696e-7,NA,NA,NA,0,2.411732926335716e-8,NA,NA,9.321690417712405e-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1.8680175721424184e-8,2.897300985648348e-6,2.0815120103242996e-7,2.0603662589476555e-7,NA,0,7.67814246141357e-6,NA,7.112988237488451e-8,NA,NA,NA,NA,NA,0,NA,NA,NA,2.9201663034709827e-7,NA,NA,NA,0,1.6454729747518626e-6,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,1.741046393256997e-7,NA,0,NA,NA,0,0,NA,0,0,0,NA,NA,NA,NA,NA,5.6257776582779256e-8,NA,NA,NA,0,0,0,NA,NA,NA,NA,5.919786887672044e-5,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1.0457970809711877e-6,NA,5.9926698090943e-7,0,NA,NA,0,2.3483706945412005e-7,NA,4.205134536551282e-8,NA,1.4403302020362697e-8,NA,NA,NA,NA,NA,NA,NA,NA,0,4.512025156164575e-8,NA,7.947001228734764e-8,NA,NA,NA,NA,0,NA,NA,NA,NA
