dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2019,continentExp,Cumulative_number_for_14_days_of_COVID-19_cases_per_100000,cumulative_cases,cumulative_deaths
2020-05-29,29,5,2020,97,5,Somalia,so,SOM,15442906,Africa,3.52265306,1828,72
2020-05-29,29,5,2020,1466,25,South_Africa,za,ZAF,58558267,Africa,25.04172468,27403,577
2020-05-29,29,5,2020,0,0,South_Sudan,ss,SSD,11062114,Africa,5.19792148,806,8
2020-05-29,29,5,2020,200,11,Sudan,sd,SDN,42813237,Africa,5.56369984,4346,195
2020-05-29,29,5,2020,27,0,Togo,tg,TGO,8082359,Africa,2.27656307,422,13
2020-05-29,29,5,2020,17,0,Tunisia,tn,TUN,11694721,Africa,0.3078312,1068,48
2020-05-29,29,5,2020,36,0,Uganda,ug,UGA,44269587,Africa,0.35464528,317,0
2020-05-29,29,5,2020,0,0,United_Republic_of_Tanzania,tz,TZA,58005461,Africa,0,509,21
2020-05-29,29,5,2020,0,0,Zambia,zm,ZMB,17861034,Africa,2.25630834,1057,7
2020-05-29,29,5,2020,17,0,Zimbabwe,zw,ZWE,14645473,Africa,0.76474143000000006,149,4
2020-05-30,30,5,2020,137,8,Algeria,dz,DZA,43053054,Africa,5.81840257,9134,638
2020-05-30,30,5,2020,4,0,Angola,ao,AGO,31825299,Africa,0.09112247,77,4
2020-05-30,30,5,2020,14,0,Benin,bj,BEN,11801151,Africa,-0.97448122,224,3
2020-05-30,30,5,2020,0,0,Botswana,bw,BWA,2303703,Africa,0.47749211,35,1
2020-05-30,30,5,2020,0,0,Burkina_Faso,bf,BFA,20321383,Africa,0.31986012,847,53
2020-05-30,30,5,2020,0,0,Burundi,bi,BDI,11530577,Africa,0.13008889,42,1
2020-05-30,30,5,2020,80,0,Cameroon,cm,CMR,25876387,Africa,9.00821278,5436,177
2020-05-30,30,5,2020,15,0,Cape_Verde,cv,CPV,549936,Africa,14.36530796,405,4
2020-05-30,30,5,2020,119,0,Central_African_Republic,cf,CAF,4745179,Africa,12.0754138,874,1
2020-05-30,30,5,2020,33,0,Chad,td,TCD,15946882,Africa,2.07564087,759,65
2020-05-30,30,5,2020,16,0,Congo,cg,COG,5380504,Africa,3.64278142,587,19
2020-05-30,30,5,2020,109,0,Cote_dIvoire,ci,CIV,25716554,Africa,2.85030413,2750,32
2020-05-30,30,5,2020,1,0,Democratic_Republic_of_the_Congo,cd,COD,86790568,Africa,1.68681924,2833,69
2020-05-30,30,5,2020,0,0,Djibouti,dj,DJI,973557,Africa,164.85937649,2914,20
2020-05-30,30,5,2020,1289,34,Egypt,eg,EGY,100388076,Africa,10.81204106,22082,879
2020-05-30,30,5,2020,0,0,Equatorial_Guinea,gq,GNQ,1355982,Africa,33.11253394,1043,12
2020-05-30,30,5,2020,0,0,Eritrea,er,ERI,3497117,Africa,0,39,0
2020-05-30,30,5,2020,0,0,Eswatini,sz,SWZ,1148133,Africa,7.75171518,279,2
2020-05-30,30,5,2020,137,1,Ethiopia,et,ETH,112078727,Africa,0.60760861,968,8
2020-05-30,30,5,2020,597,52,France,fr,FRA,67012883,Europe,11.56344818,149668,28714
2020-05-30,30,5,2020,182,1,Gabon,ga,GAB,2172578,Africa,64.6236867,2613,15
2020-05-30,30,5,2020,0,0,Gambia,gm,GMB,2347696,Africa,0.08518991,25,1
2020-05-30,30,5,2020,313,0,Ghana,gh,GHA,30417858,Africa,6.502759,7616,34
2020-05-30,30,5,2020,103,0,Guinea,gn,GIN,12771246,Africa,8.80885076,3656,22
2020-05-30,30,5,2020,78,1,Guinea_Bissau,gw,GNB,1920917,Africa,17.85605521,1256,8
2020-05-30,30,5,2020,127,4,Kenya,ke,KEN,52573967,Africa,1.83360712,1745,62
2020-05-30,30,5,2020,0,0,Lesotho,ls,LSO,2125267,Africa,0.04705291,2,0
2020-05-30,30,5,2020,4,0,Liberia,lr,LBR,4937374,Africa,1.0936988,273,27
2020-05-30,30,5,2020,13,0,Libya,ly,LBY,6777453,Africa,0.79675949,118,5
2020-05-30,30,5,2020,42,3,Madagascar,mg,MDG,26969306,Africa,1.7056427,698,5
2020-05-30,30,5,2020,70,0,Malawi,mw,MWI,18628749,Africa,1.12728987,273,4
2020-05-30,30,5,2020,32,1,Mali,ml,MLI,19658023,Africa,2.13653224,1226,73
2020-05-30,30,5,2020,131,4,Mauritania,mr,MRT,4525698,Africa,8.70583941,423,20
2020-05-30,30,5,2020,1,0,Mauritius,mu,MUS,1269670,Africa,0.23628187,335,10
2020-05-30,30,5,2020,71,0,Morocco,ma,MAR,36471766,Africa,2.91184145,7714,202
2020-05-30,30,5,2020,1,0,Mozambique,mz,MOZ,30366043,Africa,0.3787125,234,2
2020-05-30,30,5,2020,1,0,Namibia,NA,NAM,2494524,Africa,0.28061466,23,0
2020-05-30,30,5,2020,0,0,Niger,ne,NER,23310719,Africa,0.30029104,955,64
2020-05-30,30,5,2020,387,2,Nigeria,ng,NGA,200963603,Africa,1.91925301,9302,261
2020-05-30,30,5,2020,6,0,Rwanda,rw,RWA,12626938,Africa,0.53853119,355,0
2020-05-30,30,5,2020,81,0,Senegal,sn,SEN,16296362,Africa,6.86656322,3429,41
2020-05-30,30,5,2020,0,0,Seychelles,sc,SYC,97741,Africa,0,11,0
2020-05-30,30,5,2020,17,0,Sierra_Leone,sl,SLE,7813207,Africa,4.88915755,829,45
2020-05-30,30,5,2020,0,0,Somalia,so,SOM,15442906,Africa,3.52265306,1828,72
2020-05-30,30,5,2020,1837,34,South_Africa,za,ZAF,58558267,Africa,26.83822593,29240,611
2020-05-30,30,5,2020,188,2,South_Sudan,ss,SSD,11062114,Africa,6.85221649,994,10
2020-05-30,30,5,2020,175,38,Sudan,sd,SDN,42813237,Africa,5.97245193,4521,233
2020-05-30,30,5,2020,6,0,Togo,tg,TGO,8082359,Africa,2.04148319,428,13
2020-05-30,30,5,2020,3,0,Tunisia,tn,TUN,11694721,Africa,0.3078312,1071,48
2020-05-30,30,5,2020,12,0,Uganda,ug,UGA,44269587,Africa,0.28461978,329,0
2020-05-30,30,5,2020,0,0,United_Republic_of_Tanzania,tz,TZA,58005461,Africa,0,509,21
2020-05-30,30,5,2020,0,0,Zambia,zm,ZMB,17861034,Africa,2.17792542,1057,7
2020-05-30,30,5,2020,11,0,Zimbabwe,zw,ZWE,14645473,Africa,0.80570972,160,4
2020-05-31,31,5,2020,133,8,Algeria,dz,DZA,43053054,Africa,5.68136235,9267,646
2020-05-31,31,5,2020,7,0,Angola,ao,AGO,31825299,Africa,0.11311755,84,4
2020-05-31,31,5,2020,8,0,Benin,bj,BEN,11801151,Africa,-0.90669122,232,3
2020-05-31,31,5,2020,0,0,Botswana,bw,BWA,2303703,Africa,0.47749211,35,1
2020-05-31,31,5,2020,6,0,Burkina_Faso,bf,BFA,20321383,Africa,0.34938567,853,53
2020-05-31,31,5,2020,0,0,Burundi,bi,BDI,11530577,Africa,0.13008889,42,1
2020-05-31,31,5,2020,468,14,Cameroon,cm,CMR,25876387,Africa,10.09414491,5904,191
2020-05-31,31,5,2020,16,0,Cape_Verde,cv,CPV,549936,Africa,16.91105874,421,4
2020-05-31,31,5,2020,88,0,Central_African_Republic,cf,CAF,4745179,Africa,13.38200308,962,1
2020-05-31,31,5,2020,0,0,Chad,td,TCD,15946882,Africa,1.78718322,759,65
2020-05-31,31,5,2020,0,0,Congo,cg,COG,5380504,Africa,3.25248341,587,19
2020-05-31,31,5,2020,49,1,Cote_dIvoire,ci,CIV,25716554,Africa,2.86974686,2799,33
2020-05-31,31,5,2020,133,0,Democratic_Republic_of_the_Congo,cd,COD,86790568,Africa,1.74212479,2966,69
2020-05-31,31,5,2020,280,2,Djibouti,dj,DJI,973557,Africa,191.36013608,3194,22
2020-05-31,31,5,2020,1367,34,Egypt,eg,EGY,100388076,Africa,11.68465466,23449,913
2020-05-31,31,5,2020,263,0,Equatorial_Guinea,gq,GNQ,1355982,Africa,52.50807164,1306,12
2020-05-31,31,5,2020,0,0,Eritrea,er,ERI,3497117,Africa,0,39,0
2020-05-31,31,5,2020,4,0,Eswatini,sz,SWZ,1148133,Africa,7.05493179,283,2
2020-05-31,31,5,2020,95,0,Ethiopia,et,ETH,112078727,Africa,0.67541809,1063,8
2020-05-31,31,5,2020,1828,57,France,fr,FRA,67012883,Europe,13.73616473,151496,28771
2020-05-31,31,5,2020,42,2,Gabon,ga,GAB,2172578,Africa,61.44773628,2655,17
2020-05-31,31,5,2020,0,0,Gambia,gm,GMB,2347696,Africa,0.08518991,25,1
2020-05-31,31,5,2020,152,1,Ghana,gh,GHA,30417858,Africa,6.68357384,7768,35
2020-05-31,31,5,2020,50,1,Guinea,gn,GIN,12771246,Africa,8.20593386,3706,23
2020-05-31,31,5,2020,0,0,Guinea_Bissau,gw,GNB,1920917,Africa,17.85605521,1256,8
2020-05-31,31,5,2020,143,1,Kenya,ke,KEN,52573967,Africa,2.01240283,1888,63
2020-05-31,31,5,2020,0,0,Lesotho,ls,LSO,2125267,Africa,0.04705291,2,0
2020-05-31,31,5,2020,7,0,Liberia,lr,LBR,4937374,Africa,1.15445984,280,27
2020-05-31,31,5,2020,12,0,Libya,ly,LBY,6777453,Africa,0.95906235,130,5
2020-05-31,31,5,2020,60,1,Madagascar,mg,MDG,26969306,Africa,1.76126149,758,6
2020-05-31,31,5,2020,6,0,Malawi,mw,MWI,18628749,Africa,1.14876206,279,4
2020-05-31,31,5,2020,24,3,Mali,ml,MLI,19658023,Africa,2.11109734,1250,76
2020-05-31,31,5,2020,60,1,Mauritania,mr,MRT,4525698,Africa,10.03160176,483,21
2020-05-31,31,5,2020,0,0,Mauritius,mu,MUS,1269670,Africa,0.23628187,335,10
2020-05-31,31,5,2020,66,2,Morocco,ma,MAR,36471766,Africa,2.84877897,7780,204
2020-05-31,31,5,2020,10,0,Mozambique,mz,MOZ,30366043,Africa,0.3787125,244,2
2020-05-31,31,5,2020,0,0,Namibia,NA,NAM,2494524,Africa,0.28061466,23,0
2020-05-31,31,5,2020,1,0,Niger,ne,NER,23310719,Africa,0.28742142,956,64
2020-05-31,31,5,2020,553,12,Nigeria,ng,NGA,200963603,Africa,2.10684917,9855,273
2020-05-31,31,5,2020,4,1,Rwanda,rw,RWA,12626938,Africa,0.55437035,359,1
2020-05-31,31,5,2020,106,1,Senegal,sn,SEN,16296362,Africa,6.78679082,3535,42
2020-05-31,31,5,2020,0,0,Seychelles,sc,SYC,97741,Africa,0,11,0
2020-05-31,31,5,2020,23,1,Sierra_Leone,sl,SLE,7813207,Africa,4.99154828,852,46
2020-05-31,31,5,2020,88,1,Somalia,so,SOM,15442906,Africa,3.61978503,1916,73
2020-05-31,31,5,2020,1727,32,South_Africa,za,ZAF,58558267,Africa,28.36832586,30967,643
2020-05-31,31,5,2020,0,0,South_Sudan,ss,SSD,11062114,Africa,6.85221649,994,10
2020-05-31,31,5,2020,279,29,Sudan,sd,SDN,42813237,Africa,6.62411955,4800,262
2020-05-31,31,5,2020,5,0,Togo,tg,TGO,8082359,Africa,1.67030442,433,13
2020-05-31,31,5,2020,5,0,Tunisia,tn,TUN,11694721,Africa,0.35058553,1076,48
2020-05-31,31,5,2020,84,0,Uganda,ug,UGA,44269587,Africa,0.420153,413,0
2020-05-31,31,5,2020,0,0,United_Republic_of_Tanzania,tz,TZA,58005461,Africa,0,509,21
2020-05-31,31,5,2020,0,0,Zambia,zm,ZMB,17861034,Africa,2.11633884,1057,7
2020-05-31,31,5,2020,14,0,Zimbabwe,zw,ZWE,14645473,Africa,0.88764631,174,4
2020-06-01,1,6,2020,127,7,Algeria,dz,DZA,43053054,Africa,5.51644954,9394,653
2020-06-01,1,6,2020,2,0,Angola,ao,AGO,31825299,Africa,0.11940186,86,4
2020-06-01,1,6,2020,0,0,Benin,bj,BEN,11801151,Africa,-0.90669122,232,3
2020-06-01,1,6,2020,3,0,Botswana,bw,BWA,2303703,Africa,0.56430885,38,1
2020-06-01,1,6,2020,28,0,Burkina_Faso,bf,BFA,20321383,Africa,0.41827862,881,53
2020-06-01,1,6,2020,21,0,Burundi,bi,BDI,11530577,Africa,0.18212445,63,1
2020-06-01,1,6,2020,0,0,Cameroon,cm,CMR,25876387,Africa,10.09414491,5904,191
2020-06-01,1,6,2020,14,0,Cape_Verde,cv,CPV,549936,Africa,19.45680952,435,4
2020-06-01,1,6,2020,49,1,Central_African_Republic,cf,CAF,4745179,Africa,14.41463009,1011,2
2020-06-01,1,6,2020,19,0,Chad,td,TCD,15946882,Africa,1.72447504,778,65
2020-06-01,1,6,2020,24,1,Congo,cg,COG,5380504,Africa,3.69853828,611,20
2020-06-01,1,6,2020,34,0,Cote_dIvoire,ci,CIV,25716554,Africa,2.81530721,2833,33
2020-06-01,1,6,2020,83,2,Democratic_Republic_of_the_Congo,cd,COD,86790568,Africa,1.8377573,3049,71
2020-06-01,1,6,2020,160,2,Djibouti,dj,DJI,973557,Africa,200.6045871,3354,24
2020-06-01,1,6,2020,1536,46,Egypt,eg,EGY,100388076,Africa,12.70668839,24985,959
2020-06-01,1,6,2020,0,0,Equatorial_Guinea,gq,GNQ,1355982,Africa,52.50807164,1306,12
2020-06-01,1,6,2020,0,0,Eritrea,er,ERI,3497117,Africa,0,39,0
2020-06-01,1,6,2020,2,0,Eswatini,sz,SWZ,1148133,Africa,7.14202971,285,2
2020-06-01,1,6,2020,109,3,Ethiopia,et,ETH,112078727,Africa,0.76285663,1172,11
2020-06-01,1,6,2020,257,31,France,fr,FRA,67012883,Europe,13.94060303,151753,28802
2020-06-01,1,6,2020,0,0,Gabon,ga,GAB,2172578,Africa,61.44773628,2655,17
2020-06-01,1,6,2020,0,0,Gambia,gm,GMB,2347696,Africa,0.08518991,25,1
2020-06-01,1,6,2020,302,1,Ghana,gh,GHA,30417858,Africa,7.67641167,8070,36
2020-06-01,1,6,2020,65,0,Guinea,gn,GIN,12771246,Africa,8.71488968,3771,23
2020-06-01,1,6,2020,66,0,Guinea_Bissau,gw,GNB,1920917,Africa,17.28341204,1322,8
2020-06-01,1,6,2020,74,1,Kenya,ke,KEN,52573967,Africa,2.04473823,1962,64
2020-06-01,1,6,2020,0,0,Lesotho,ls,LSO,2125267,Africa,0.04705291,2,0
2020-06-01,1,6,2020,8,0,Liberia,lr,LBR,4937374,Africa,1.25572825,288,27
2020-06-01,1,6,2020,26,0,Libya,ly,LBY,6777453,Africa,1.34268729,156,5
2020-06-01,1,6,2020,13,0,Madagascar,mg,MDG,26969306,Africa,1.73159814,771,6
2020-06-01,1,6,2020,5,0,Malawi,mw,MWI,18628749,Africa,1.14876206,284,4
2020-06-01,1,6,2020,15,1,Mali,ml,MLI,19658023,Africa,2.06022752,1265,77
2020-06-01,1,6,2020,47,2,Mauritania,mr,MRT,4525698,Africa,10.3409463,530,23
2020-06-01,1,6,2020,0,0,Mauritius,mu,MUS,1269670,Africa,0.23628187,335,10
2020-06-01,1,6,2020,27,1,Morocco,ma,MAR,36471766,Africa,2.56911058,7807,205
2020-06-01,1,6,2020,10,0,Mozambique,mz,MOZ,30366043,Africa,0.3852988,254,2
2020-06-01,1,6,2020,1,0,Namibia,NA,NAM,2494524,Africa,0.32070247,24,0
2020-06-01,1,6,2020,2,0,Niger,ne,NER,23310719,Africa,0.23165309,958,64
2020-06-01,1,6,2020,307,14,Nigeria,ng,NGA,200963603,Africa,2.09142349,10162,287
2020-06-01,1,6,2020,11,0,Rwanda,rw,RWA,12626938,Africa,0.61772696,370,1
2020-06-01,1,6,2020,110,0,Senegal,sn,SEN,16296362,Africa,7.14883481,3645,42
2020-06-01,1,6,2020,0,0,Seychelles,sc,SYC,97741,Africa,0,11,0
2020-06-01,1,6,2020,9,0,Sierra_Leone,sl,SLE,7813207,Africa,4.55638767,861,46
2020-06-01,1,6,2020,60,5,Somalia,so,SOM,15442906,Africa,3.59388317,1976,78
2020-06-01,1,6,2020,1716,40,South_Africa,za,ZAF,58558267,Africa,29.31780751,32683,683
2020-06-01,1,6,2020,0,0,South_Sudan,ss,SSD,11062114,Africa,6.43638277,994,10
2020-06-01,1,6,2020,226,24,Sudan,sd,SDN,42813237,Africa,6.39288265,5026,286
2020-06-01,1,6,2020,9,0,Togo,tg,TGO,8082359,Africa,1.74454018,442,13
2020-06-01,1,6,2020,1,0,Tunisia,tn,TUN,11694721,Africa,0.34203467,1077,48
2020-06-01,1,6,2020,45,0,Uganda,ug,UGA,44269587,Africa,0.52180293,458,0
2020-06-01,1,6,2020,0,0,United_Republic_of_Tanzania,tz,TZA,58005461,Africa,0,509,21
2020-06-01,1,6,2020,0,0,Zambia,zm,ZMB,17861034,Africa,1.70202912,1057,7
2020-06-01,1,6,2020,4,0,Zimbabwe,zw,ZWE,14645473,Africa,0.9013024,178,4
2020-06-02,2,6,2020,119,8,Algeria,dz,DZA,43053054,Africa,5.37011846,9513,661
2020-06-02,2,6,2020,0,0,Angola,ao,AGO,31825299,Africa,0.11940186,86,4
2020-06-02,2,6,2020,11,0,Benin,bj,BEN,11801151,Africa,-0.81347997,243,3
2020-06-02,2,6,2020,0,0,Botswana,bw,BWA,2303703,Africa,0.56430885,38,1
2020-06-02,2,6,2020,0,0,Burkina_Faso,bf,BFA,20321383,Africa,0.41827862,881,53
2020-06-02,2,6,2020,0,0,Burundi,bi,BDI,11530577,Africa,0.18212445,63,1
2020-06-02,2,6,2020,493,8,Cameroon,cm,CMR,25876387,Africa,11.99935679,6397,199
2020-06-02,2,6,2020,23,0,Cape_Verde,cv,CPV,549936,Africa,23.63911437,458,4
2020-06-02,2,6,2020,58,2,Central_African_Republic,cf,CAF,4745179,Africa,15.4472571,1069,4
2020-06-02,2,6,2020,12,1,Chad,td,TCD,15946882,Africa,1.69939177,790,66
2020-06-02,2,6,2020,0,0,Congo,cg,COG,5380504,Africa,3.69853828,611,20
2020-06-02,2,6,2020,118,0,Cote_dIvoire,ci,CIV,25716554,Africa,3.23527017,2951,33
2020-06-02,2,6,2020,145,1,Democratic_Republic_of_the_Congo,cd,COD,86790568,Africa,1.80319133,3194,72
2020-06-02,2,6,2020,215,0,Djibouti,dj,DJI,973557,Africa,210.67076709,3569,24
2020-06-02,2,6,2020,1399,46,Egypt,eg,EGY,100388076,Africa,13.56734838,26384,1005
2020-06-02,2,6,2020,0,0,Equatorial_Guinea,gq,GNQ,1355982,Africa,43.28966019,1306,12
2020-06-02,2,6,2020,0,0,Eritrea,er,ERI,3497117,Africa,0,39,0
2020-06-02,2,6,2020,8,1,Eswatini,sz,SWZ,1148133,Africa,7.8388131,293,3
2020-06-02,2,6,2020,85,1,Ethiopia,et,ETH,112078727,Africa,0.80746813,1257,12
2020-06-02,2,6,2020,338,31,France,fr,FRA,67012883,Europe,13.71079647,152091,28833
2020-06-02,2,6,2020,0,0,Gabon,ga,GAB,2172578,Africa,56.29257039,2655,17
2020-06-02,2,6,2020,0,0,Gambia,gm,GMB,2347696,Africa,0.04259495,25,1
2020-06-02,2,6,2020,0,0,Ghana,gh,GHA,30417858,Africa,7.67641167,8070,36
2020-06-02,2,6,2020,73,0,Guinea,gn,GIN,12771246,Africa,8.20593386,3844,23
2020-06-02,2,6,2020,17,0,Guinea_Bissau,gw,GNB,1920917,Africa,18.16840603,1339,8
2020-06-02,2,6,2020,59,5,Kenya,ke,KEN,52573967,Africa,2.10940902,2021,69
2020-06-02,2,6,2020,0,0,Lesotho,ls,LSO,2125267,Africa,0.04705291,2,0
2020-06-02,2,6,2020,8,0,Liberia,lr,LBR,4937374,Africa,1.35699665,296,27
2020-06-02,2,6,2020,12,0,Libya,ly,LBY,6777453,Africa,1.51974495,168,5
2020-06-02,2,6,2020,55,0,Madagascar,mg,MDG,26969306,Africa,1.86879114,826,6
2020-06-02,2,6,2020,52,0,Malawi,mw,MWI,18628749,Africa,1.4279005,336,4
2020-06-02,2,6,2020,50,1,Mali,ml,MLI,19658023,Africa,2.24335886,1315,78
2020-06-02,2,6,2020,0,0,Mauritania,mr,MRT,4525698,Africa,9.92112156,530,23
2020-06-02,2,6,2020,0,0,Mauritius,mu,MUS,1269670,Africa,0.23628187,335,10
2020-06-02,2,6,2020,26,0,Morocco,ma,MAR,36471766,Africa,2.41556715,7833,205
2020-06-02,2,6,2020,0,0,Mozambique,mz,MOZ,30366043,Africa,0.35895359,254,2
2020-06-02,2,6,2020,1,0,Namibia,NA,NAM,2494524,Africa,0.36079028,25,0
2020-06-02,2,6,2020,0,1,Niger,ne,NER,23310719,Africa,0.21020373,958,65
2020-06-02,2,6,2020,416,12,Nigeria,ng,NGA,200963603,Africa,2.190944,10578,299
2020-06-02,2,6,2020,7,0,Rwanda,rw,RWA,12626938,Africa,0.63356611,377,1
2020-06-02,2,6,2020,94,0,Senegal,sn,SEN,16296362,Africa,7.33292498,3739,42
2020-06-02,2,6,2020,0,0,Seychelles,sc,SYC,97741,Africa,0,11,0
2020-06-02,2,6,2020,0,0,Sierra_Leone,sl,SLE,7813207,Africa,4.37720388,861,46
2020-06-02,2,6,2020,47,1,Somalia,so,SOM,15442906,Africa,3.67806422,2023,79
2020-06-02,2,6,2020,1674,22,South_Africa,za,ZAF,58558267,Africa,30.60882932,34357,705
2020-06-02,2,6,2020,0,0,South_Sudan,ss,SSD,11062114,Africa,6.43638277,994,10
2020-06-02,2,6,2020,147,12,Sudan,sd,SDN,42813237,Africa,6.03084509,5173,298
2020-06-02,2,6,2020,1,0,Togo,tg,TGO,8082359,Africa,1.39810667,443,13
2020-06-02,2,6,2020,7,0,Tunisia,tn,TUN,11694721,Africa,0.35058553,1084,48
2020-06-02,2,6,2020,-1,0,Uganda,ug,UGA,44269587,Africa,0.44500076,457,0
2020-06-02,2,6,2020,0,0,United_Republic_of_Tanzania,tz,TZA,58005461,Africa,0,509,21
2020-06-02,2,6,2020,32,0,Zambia,zm,ZMB,17861034,Africa,1.83639984,1089,7
2020-06-02,2,6,2020,25,0,Zimbabwe,zw,ZWE,14645473,Africa,1.07200362,203,4
2020-06-03,3,6,2020,113,6,Algeria,dz,DZA,43053054,Africa,5.22378738,9626,667
2020-06-03,3,6,2020,0,0,Angola,ao,AGO,31825299,Africa,0.11311755,86,4
2020-06-03,3,6,2020,1,0,Benin,bj,BEN,11801151,Africa,0.96600747,244,3
2020-06-03,3,6,2020,0,0,Botswana,bw,BWA,2303703,Africa,0.56430885,38,1
2020-06-03,3,6,2020,2,0,Burkina_Faso,bf,BFA,20321383,Africa,0.37891122,883,53
2020-06-03,3,6,2020,0,0,Burundi,bi,BDI,11530577,Africa,0.18212445,63,1
2020-06-03,3,6,2020,188,1,Cameroon,cm,CMR,25876387,Africa,11.80999496,6585,200
2020-06-03,3,6,2020,8,1,Cape_Verde,cv,CPV,549936,Africa,23.82095371,466,5
2020-06-03,3,6,2020,104,0,Central_African_Republic,cf,CAF,4745179,Africa,16.0584037,1173,4
2020-06-03,3,6,2020,13,0,Chad,td,TCD,15946882,Africa,1.61787113,803,66
2020-06-03,3,6,2020,0,0,Congo,cg,COG,5380504,Africa,3.54985332,611,20
2020-06-03,3,6,2020,73,0,Cote_dIvoire,ci,CIV,25716554,Africa,3.38692346,3024,33
2020-06-03,3,6,2020,131,0,Democratic_Republic_of_the_Congo,cd,COD,86790568,Africa,1.8366051,3325,72
2020-06-03,3,6,2020,210,1,Djibouti,dj,DJI,973557,Africa,232.2411528,3779,25
2020-06-03,3,6,2020,1152,47,Egypt,eg,EGY,100388076,Africa,13.99767837,27536,1052
2020-06-03,3,6,2020,0,0,Equatorial_Guinea,gq,GNQ,1355982,Africa,30.67887332,1306,12
2020-06-03,3,6,2020,0,0,Eritrea,er,ERI,3497117,Africa,0,39,0
2020-06-03,3,6,2020,0,0,Eswatini,sz,SWZ,1148133,Africa,7.40332348,293,3
2020-06-03,3,6,2020,87,2,Ethiopia,et,ETH,112078727,Africa,0.87349315,1344,14
2020-06-03,3,6,2020,-766,107,France,fr,FRA,67012883,Europe,11.78579349,151325,28940
2020-06-03,3,6,2020,148,3,Gabon,ga,GAB,2172578,Africa,59.88277521,2803,20
2020-06-03,3,6,2020,1,0,Gambia,gm,GMB,2347696,Africa,0.08518991,26,1
2020-06-03,3,6,2020,227,2,Ghana,gh,GHA,30417858,Africa,7.23588097,8297,38
2020-06-03,3,6,2020,0,0,Guinea,gn,GIN,12771246,Africa,7.68131786,3844,23
2020-06-03,3,6,2020,0,0,Guinea_Bissau,gw,GNB,1920917,Africa,15.66959947,1339,8
2020-06-03,3,6,2020,72,2,Kenya,ke,KEN,52573967,Africa,2.14935274,2093,71
2020-06-03,3,6,2020,0,0,Lesotho,ls,LSO,2125267,Africa,0.04705291,2,0
2020-06-03,3,6,2020,15,1,Liberia,lr,LBR,4937374,Africa,1.57978715,311,28
2020-06-03,3,6,2020,14,0,Libya,ly,LBY,6777453,Africa,1.68204781,182,5
2020-06-03,3,6,2020,19,0,Madagascar,mg,MDG,26969306,Africa,1.92440992,845,6
2020-06-03,3,6,2020,22,0,Malawi,mw,MWI,18628749,Africa,1.54062949,358,4
2020-06-03,3,6,2020,36,0,Mali,ml,MLI,19658023,Africa,2.28914169,1351,78
2020-06-03,3,6,2020,138,8,Mauritania,mr,MRT,4525698,Africa,12.97037496,668,31
2020-06-03,3,6,2020,0,0,Mauritius,mu,MUS,1269670,Africa,0.23628187,335,10
2020-06-03,3,6,2020,33,1,Morocco,ma,MAR,36471766,Africa,2.31137697,7866,206
2020-06-03,3,6,2020,53,0,Mozambique,mz,MOZ,30366043,Africa,0.5301975,307,2
2020-06-03,3,6,2020,0,0,Namibia,NA,NAM,2494524,Africa,0.36079028,25,0
2020-06-03,3,6,2020,2,0,Niger,ne,NER,23310719,Africa,0.19733411,960,65
2020-06-03,3,6,2020,241,15,Nigeria,ng,NGA,200963603,Africa,2.19840804,10819,314
2020-06-03,3,6,2020,7,1,Rwanda,rw,RWA,12626938,Africa,0.60188781,384,2
2020-06-03,3,6,2020,97,1,Senegal,sn,SEN,16296362,Africa,7.48019711,3836,43
2020-06-03,3,6,2020,0,0,Seychelles,sc,SYC,97741,Africa,0,11,0
2020-06-03,3,6,2020,35,0,Sierra_Leone,sl,SLE,7813207,Africa,4.63318072,896,46
2020-06-03,3,6,2020,66,0,Somalia,so,SOM,15442906,Africa,3.80109806,2089,79
2020-06-03,3,6,2020,1455,50,South_Africa,za,ZAF,58558267,Africa,31.78372748,35812,755
2020-06-03,3,6,2020,0,0,South_Sudan,ss,SSD,11062114,Africa,6.40926318,994,10
2020-06-03,3,6,2020,137,9,Sudan,sd,SDN,42813237,Africa,6.35083958,5310,307
2020-06-03,3,6,2020,2,0,Togo,tg,TGO,8082359,Africa,1.32387091,445,13
2020-06-03,3,6,2020,2,0,Tunisia,tn,TUN,11694721,Africa,0.3591364,1086,48
2020-06-03,3,6,2020,32,0,Uganda,ug,UGA,44269587,Africa,0.51728515,489,0
2020-06-03,3,6,2020,0,0,United_Republic_of_Tanzania,tz,TZA,58005461,Africa,0,509,21
2020-06-03,3,6,2020,0,0,Zambia,zm,ZMB,17861034,Africa,1.77481326,1089,7
2020-06-03,3,6,2020,3,0,Zimbabwe,zw,ZWE,14645473,Africa,1.09248776,206,4
2020-06-04,4,6,2020,0,0,Algeria,dz,DZA,43053054,Africa,4.8405393,9626,667
2020-06-04,4,6,2020,0,0,Angola,ao,AGO,31825299,Africa,0.10683325,86,4
2020-06-04,4,6,2020,0,0,Benin,bj,BEN,11801151,Africa,0.96600747,244,3
2020-06-04,4,6,2020,2,0,Botswana,bw,BWA,2303703,Africa,0.47749211,40,1
2020-06-04,4,6,2020,1,0,Burkina_Faso,bf,BFA,20321383,Africa,0.36906937,884,53
2020-06-04,4,6,2020,0,0,Burundi,bi,BDI,11530577,Africa,0.18212445,63,1
